ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
33	1	4	2	0.000000	6149.000000	5694.000000	0.000000	0.000000	0	3091	0
34	1	2	5	0.000000	6101.000000	5654.000000	0.000000	0.000000	0	3077	0
35	1	2	7	0.000000	6096.000000	5674.000000	0.000000	0.000000	0	3078	0
36	1	1	1	0.000000	5877.000000	5475.000000	0.000000	0.000000	0	2970	0
37	1	2	3	0.000000	5776.000000	5385.000000	0.000000	0.000000	0	2921	0
38	1	1	3	0.000000	5182.000000	4769.000000	0.000000	0.000000	0	2603	0
39	1	2	3	0.000000	5101.000000	4700.000000	0.000000	0.000000	0	2564	0
40	1	1	9	0.000000	5008.000000	4648.000000	0.000000	0.000000	0	2527	0
41	1	1	3	0.000000	4976.000000	4611.000000	0.000000	0.000000	0	2509	0
42	1	4	2	0.000000	4871.000000	4528.000000	0.000000	0.000000	0	2456	0
43	1	5	3	0.000000	4812.000000	4471.000000	0.000000	0.000000	0	2426	0
44	1	1	3	0.000000	4610.000000	4280.000000	0.000000	0.000000	0	2335	0
45	1	4	5	0.000000	4601.000000	4282.000000	0.000000	0.000000	0	2329	0
46	1	4	4	0.000000	4300.000000	3994.000000	0.000000	0.000000	0	2179	0
47	1	1	7	0.000000	4182.000000	3881.000000	0.000000	0.000000	0	2119	0
48	1	4	3	0.000000	4176.000000	3908.000000	0.000000	0.000000	0	2116	0
49	1	4	2	0.000000	4197.000000	3925.000000	0.000000	0.000000	0	2126	0
50	1	4	5	0.000000	3915.000000	3623.000000	0.000000	0.000000	0	1987	0
51	1	2	2	0.000000	3300.000000	3018.000000	0.000000	0.000000	0	1661	0
52	1	1	3	0.000000	3162.000000	2928.000000	0.000000	0.000000	0	1593	0
53	3	1	5	0.000000	3056.333333	2831.666667	0.000000	0.000000	0	1624	0
54	1	1	2	0.000000	2780.000000	2565.000000	0.000000	0.000000	0	1419	0
55	1	2	2	0.000000	2793.000000	2564.000000	0.000000	0.000000	0	1417	0
56	1	4	2	0.000000	2568.000000	2333.000000	0.000000	0.000000	0	1293	0
57	1	1	1	0.000000	2426.000000	2216.000000	0.000000	0.000000	0	1222	0
58	4	3	2	0.000000	2040.750000	1845.500000	0.000000	0.000000	0	1189	0
59	1	1	2	0.000000	1831.000000	1665.000000	0.000000	0.000000	0	900	0
60	1	2	2	0.000000	2048.000000	1888.000000	0.000000	0.000000	0	1019	0
61	1	1	1	0.000000	2018.000000	1871.000000	0.000000	0.000000	0	1009	0
62	1	3	4	0.000000	2130.000000	1989.000000	0.000000	0.000000	0	1071	0
63	1	1	1	0.000000	2107.000000	1968.000000	0.000000	0.000000	0	1059	0
64	2	1	2	0.000000	2136.000000	992.000000	0.000000	0.000000	0	1073	0
65	1	2	3	0.000000	2172.000000	2040.000000	0.000000	0.000000	0	1101	0
66	1	1	1	0.000000	2239.000000	2114.000000	0.000000	0.000000	0	1126	0
67	2	1	2	0.000000	2218.500000	2100.000000	0.000000	0.000000	0	1137	0
68	1	3	2	0.000000	1826.000000	1722.000000	0.000000	0.000000	0	922	0
69	2	2	1	0.000000	1729.000000	1632.500000	0.000000	0.000000	0	921	0
70	1	4	3	0.000000	1623.000000	1546.000000	0.000000	0.000000	0	821	0
71	12	2	1	0.000000	711.750000	671.166667	0.000000	0.000000	0	460	0
72	2	1	1	0.000000	290.000000	266.000000	0.000000	0.000000	0	144	0
73	1	2	2	0.000000	284.000000	258.000000	0.000000	0.000000	0	141	0
74	1	3	1	0.000000	281.000000	256.000000	0.000000	0.000000	0	139	0
75	2	1	1	0.000000	283.500000	261.000000	0.000000	0.000000	0	144	0
76	9	1	1	0.000000	318.555556	302.777778	0.000000	0.000000	0	196	0
77	6	1	3	0.000000	397.166667	381.333333	0.000000	0.000000	0	204	0
78	2	1	2	0.000000	399.500000	385.000000	0.000000	0.000000	0	199	0
79	18	2	2	0.000000	377.777778	351.833333	0.000000	0.000000	0	257	0
80	4	2	1	0.000000	372.500000	341.750000	0.000000	0.000000	0	241	0
81	5	1	2	0.000000	437.800000	408.200000	0.000000	0.000000	0	243	0
82	8	1	2	0.000000	472.375000	441.750000	0.000000	0.000000	0	262	0
83	23	1	2	0.000000	384.869565	369.913043	0.000000	0.000000	0	345	0
84	1	3	1	0.000000	211.000000	207.000000	0.000000	0.000000	0	112	0
85	1	2	1	0.000000	229.000000	226.000000	0.000000	0.000000	0	125	0
86	2	2	1	0.000000	221.000000	217.500000	0.000000	0.000000	0	123	0
87	1	2	1	0.000000	219.000000	216.000000	0.000000	0.000000	0	120	0
88	2	2	1	0.000000	212.000000	207.500000	0.000000	0.000000	0	117	0
89	2	2	1	0.000000	226.000000	222.000000	0.000000	0.000000	0	134	0
90	3	2	1	0.000000	281.666667	277.333333	0.000000	0.000000	0	164	0
91	2	2	1	0.000000	310.500000	307.000000	0.000000	0.000000	0	183	0
92	2	2	1	0.000000	301.000000	301.000000	0.000000	0.000000	0	179	0
93	1	1	1	0.000000	311.000000	311.000000	0.000000	0.000000	0	174	0
94	1	2	2	0.000000	308.000000	308.000000	0.000000	0.000000	0	172	0
95	2	2	1	0.000000	312.500000	312.500000	0.000000	0.000000	0	182	0
96	1	1	1	0.000000	313.000000	313.000000	0.000000	0.000000	0	175	0
97	6	1	2	0.000000	320.833333	320.833333	0.000000	0.000000	0	187	0
98	2	1	2	0.000000	326.000000	326.000000	0.000000	0.000000	0	178	0
99	1	2	3	0.000000	323.000000	323.000000	0.000000	0.000000	0	174	0
100	2	2	2	0.000000	275.000000	275.000000	0.000000	0.000000	0	163	0
101	1	1	5	0.000000	2596.000000	2443.000000	0.000000	0.000000	0	1316	0
102	1	2	1	0.000000	2568.000000	2409.000000	0.000000	0.000000	0	1300	0
103	1	1	3	0.000000	2545.000000	2392.000000	0.000000	0.000000	0	1289	0
104	1	2	3	0.000000	2555.000000	2408.000000	0.000000	0.000000	0	1304	0
105	1	3	1	0.000000	2517.000000	2379.000000	0.000000	0.000000	0	1279	0
106	1	1	2	0.000000	2518.000000	2388.000000	0.000000	0.000000	0	1284	0
107	1	1	2	0.000000	2543.000000	2411.000000	0.000000	0.000000	0	1290	0
108	1	1	3	0.000000	2575.000000	2452.000000	0.000000	0.000000	0	1306	0
109	4	2	2	0.000000	2479.000000	1191.250000	0.000000	0.000000	0	1310	0
110	2	2	2	0.000000	2678.000000	2529.500000	0.000000	0.000000	0	1327	0
111	1	2	3	0.000000	2812.000000	2667.000000	0.000000	0.000000	0	1327	0
112	1	1	2	0.000000	2769.000000	2623.000000	0.000000	0.000000	0	1293	0
113	1	1	5	0.000000	2916.000000	2530.000000	0.000000	0.000000	0	1383	0
114	1	4	4	0.000000	2918.000000	2763.000000	0.000000	0.000000	0	1380	0
115	1	3	2	0.000000	2858.000000	2716.000000	0.000000	0.000000	0	1344	0
116	2	1	1	0.000000	2786.500000	2645.000000	0.000000	0.000000	0	1361	0
117	1	3	2	0.000000	2791.000000	2645.000000	0.000000	0.000000	0	1311	0
118	1	2	1	0.000000	2788.000000	2641.000000	0.000000	0.000000	0	1300	0
119	1	3	2	0.000000	2805.000000	2657.000000	0.000000	0.000000	0	1319	0
120	1	2	2	0.000000	2777.000000	2625.000000	0.000000	0.000000	0	1300	0
121	3	2	2	0.000000	2899.000000	2741.000000	0.000000	0.000000	0	1370	0
122	1	1	1	0.000000	2909.000000	2753.000000	0.000000	0.000000	0	1370	0
123	1	1	3	0.000000	2896.000000	2739.000000	0.000000	0.000000	0	1363	0
124	1	2	3	0.000000	2923.000000	2767.000000	0.000000	0.000000	0	1380	0
125	1	2	1	0.000000	2998.000000	2833.000000	0.000000	0.000000	0	1419	0
126	2	2	2	0.000000	3098.500000	1469.000000	0.000000	0.000000	0	1446	0
127	1	5	1	0.000000	3163.000000	2998.000000	0.000000	0.000000	0	1488	0
128	9	1	2	0.000000	1863.555556	1580.555556	0.000000	0.000000	0	1168	0
129	2	1	2	0.000000	1537.500000	1469.000000	0.000000	0.000000	0	790	0
130	1	1	2	0.000000	1559.000000	1494.000000	0.000000	0.000000	0	785	0
131	3	2	2	0.000000	1559.333333	498.000000	0.000000	0.000000	0	789	0
132	3	1	1	0.000000	1471.666667	1411.000000	0.000000	0.000000	0	773	0
133	2	1	1	0.000000	1172.500000	1125.500000	0.000000	0.000000	0	607	0
134	1	1	3	0.000000	1809.000000	1719.000000	0.000000	0.000000	0	897	0
135	6	3	2	0.000000	1774.666667	1684.000000	0.000000	0.000000	0	1157	0
136	1	2	1	0.000000	1715.000000	1625.000000	0.000000	0.000000	0	857	0
137	1	2	2	0.000000	1609.000000	1517.000000	0.000000	0.000000	0	801	0
138	2	1	1	0.000000	1559.500000	1479.500000	0.000000	0.000000	0	785	0
139	1	2	2	0.000000	1543.000000	1468.000000	0.000000	0.000000	0	769	0
140	3	2	1	0.000000	1609.333333	1538.000000	0.000000	0.000000	0	855	0
141	3	2	2	0.000000	1568.000000	1496.666667	0.000000	0.000000	0	799	0
142	1	2	1	0.000000	1610.000000	1544.000000	0.000000	0.000000	0	799	0
143	2	1	1	0.000000	1607.000000	1547.000000	0.000000	0.000000	0	797	0
144	7	1	2	0.000000	1644.285714	1144.285714	0.000000	0.000000	0	858	0
145	2	1	2	0.000000	1745.000000	1690.500000	0.000000	0.000000	0	886	0
146	3	1	2	0.000000	1873.666667	1812.666667	0.000000	0.000000	0	934	0
147	4	1	2	0.000000	1701.500000	1642.750000	0.000000	0.000000	0	961	0
148	1	2	2	0.000000	1420.000000	1371.000000	0.000000	0.000000	0	734	0
149	2	1	1	0.000000	1390.500000	1340.500000	0.000000	0.000000	0	754	0
150	1	1	2	0.000000	1419.000000	1362.000000	0.000000	0.000000	0	710	0
151	1	4	1	0.000000	1449.000000	1390.000000	0.000000	0.000000	0	729	0
152	1	1	1	0.000000	1434.000000	1379.000000	0.000000	0.000000	0	722	0
153	1	1	2	0.000000	1352.000000	1296.000000	0.000000	0.000000	0	688	0
154	3	2	1	0.000000	1363.333333	1299.000000	0.000000	0.000000	0	722	0
155	2	1	1	0.000000	1260.000000	1197.000000	0.000000	0.000000	0	644	0
156	9	1	2	0.000000	958.666667	820.111111	0.000000	0.000000	0	682	0
157	3	2	1	0.000000	1071.666667	1019.666667	0.000000	0.000000	0	637	0
158	1	2	1	0.000000	1222.000000	1167.000000	0.000000	0.000000	0	605	0
159	2	2	1	0.000000	1168.000000	1116.500000	0.000000	0.000000	0	604	0
160	6	1	1	0.000000	1139.500000	722.500000	0.000000	0.000000	0	591	0
161	3	2	2	0.000000	1167.666667	1118.000000	0.000000	0.000000	0	595	0
162	1	2	2	0.000000	1202.000000	1160.000000	0.000000	0.000000	0	597	0
163	5	2	1	0.000000	1273.600000	1227.400000	0.000000	0.000000	0	685	0
164	1	1	1	0.000000	1453.000000	1407.000000	0.000000	0.000000	0	688	0
165	1	2	2	0.000000	1368.000000	1317.000000	0.000000	0.000000	0	687	0
166	1	2	2	0.000000	1387.000000	1333.000000	0.000000	0.000000	0	702	0
167	2	1	1	0.000000	1372.500000	1313.500000	0.000000	0.000000	0	691	0
168	2	2	2	0.000000	1499.000000	1432.500000	0.000000	0.000000	0	749	0
169	22	2	2	0.000000	455.181818	379.181818	0.000000	0.000000	0	324	0
170	9	2	1	0.000000	295.555556	280.555556	0.000000	0.000000	0	159	0
171	28	1	2	0.000000	1016.071429	889.000000	0.000000	0.000000	0	786	0
172	6	2	2	0.000000	896.000000	854.833333	0.000000	0.000000	0	489	0
173	2	2	1	0.000000	901.500000	874.000000	0.000000	0.000000	0	465	0
174	15	2	2	0.000000	828.933333	559.266667	0.000000	0.000000	0	510	0
175	9	1	1	0.000000	716.555556	701.222222	0.000000	0.000000	0	454	0
176	4	3	2	0.000000	4212.750000	4094.500000	0.000000	0.000000	0	2386	0
177	1	3	1	0.000000	4713.000000	4554.000000	0.000000	0.000000	0	2337	0
178	1	1	1	0.000000	4823.000000	4654.000000	0.000000	0.000000	0	2393	0
179	3	6	2	0.000000	5238.000000	5028.000000	0.000000	0.000000	0	2733	0
180	1	1	3	0.000000	5212.000000	4980.000000	0.000000	0.000000	0	2602	0
181	1	1	2	0.000000	5287.000000	5048.000000	0.000000	0.000000	0	2626	0
182	1	4	2	0.000000	5242.000000	4997.000000	0.000000	0.000000	0	2603	0
183	1	2	2	0.000000	6100.000000	5824.000000	0.000000	0.000000	0	3072	0
184	1	3	1	0.000000	6148.000000	5854.000000	0.000000	0.000000	0	3087	0
185	2	2	4	0.000000	7356.500000	7076.000000	0.000000	0.000000	0	3745	0
186	1	2	1	0.000000	7423.000000	7099.000000	0.000000	0.000000	0	3749	0
187	1	3	1	0.000000	7622.000000	7291.000000	0.000000	0.000000	0	3858	0
188	1	2	2	0.000000	7687.000000	7379.000000	0.000000	0.000000	0	3906	0
189	1	5	8	0.000000	7159.000000	6829.000000	0.000000	0.000000	0	3626	0
190	1	5	1	0.000000	7144.000000	6825.000000	0.000000	0.000000	0	3621	0
191	2	3	1	0.000000	1078.000000	966.500000	0.000000	0.000000	0	676	0
192	3	1	2	0.000000	1580.000000	957.333333	0.000000	0.000000	0	824	0
193	2	2	2	0.000000	1777.500000	1655.500000	0.000000	0.000000	0	946	0
194	1	3	1	0.000000	1738.000000	1613.000000	0.000000	0.000000	0	909	0
195	1	3	1	0.000000	1702.000000	1585.000000	0.000000	0.000000	0	895	0
196	1	1	2	0.000000	33905.000000	33905.000000	0.000000	0.000000	0	6781	0
197	3	1	2	0.000000	2222.666667	1432.000000	0.000000	0.000000	0	1010	0
198	3	1	1	0.000000	2178.333333	2073.333333	0.000000	0.000000	0	1066	0
199	3	1	2	0.000000	1676.333333	1570.666667	0.000000	0.000000	0	815	0
200	4	1	2	0.000000	1593.750000	1475.250000	0.000000	0.000000	0	905	0
201	2	4	1	0.000000	1859.500000	1749.500000	0.000000	0.000000	0	922	0
202	3	1	1	0.000000	448.666667	444.666667	0.000000	0.000000	0	279	0
203	4	2	2	0.000000	1404.750000	1324.500000	0.000000	0.000000	0	680	0
204	2	1	2	0.000000	1456.500000	1376.000000	0.000000	0.000000	0	680	0
205	4	2	2	0.000000	1279.000000	1195.750000	0.000000	0.000000	0	627	0
206	1	1	1	0.000000	1224.000000	1141.000000	0.000000	0.000000	0	558	0
207	3	3	2	0.000000	1541.000000	1445.333333	0.000000	0.000000	0	733	0
208	3	1	1	0.000000	1599.333333	1501.333333	0.000000	0.000000	0	750	0
209	2	1	1	0.000000	786.500000	647.500000	0.000000	0.000000	0	437	0
210	1	1	2	0.000000	767.000000	639.000000	0.000000	0.000000	0	408	0
211	1	2	3	0.000000	805.000000	680.000000	0.000000	0.000000	0	443	0
212	5	2	4	0.000000	790.200000	527.400000	0.000000	0.000000	0	440	0
213	1	1	2	0.000000	795.000000	656.000000	0.000000	0.000000	0	406	0
214	1	1	4	0.000000	867.000000	726.000000	0.000000	0.000000	0	450	0
215	1	1	3	0.000000	1028.000000	858.000000	0.000000	0.000000	0	533	0
216	1	1	2	0.000000	1029.000000	862.000000	0.000000	0.000000	0	529	0
217	1	2	5	0.000000	1103.000000	931.000000	0.000000	0.000000	0	559	0
218	1	1	4	0.000000	1077.000000	899.000000	0.000000	0.000000	0	538	0
219	5	3	3	0.000000	1013.000000	866.400000	0.000000	0.000000	0	544	0
220	1	1	2	0.000000	968.000000	863.000000	0.000000	0.000000	0	457	0
221	1	1	2	0.000000	933.000000	885.000000	0.000000	0.000000	0	439	0
222	2	2	2	0.000000	935.500000	452.000000	0.000000	0.000000	0	440	0
223	2	2	1	0.000000	930.000000	884.000000	0.000000	0.000000	0	441	0
224	2	1	2	0.000000	947.000000	889.000000	0.000000	0.000000	0	463	0
225	3	2	2	0.000000	927.666667	575.666667	0.000000	0.000000	0	446	0
226	3	1	1	0.000000	962.333333	912.333333	0.000000	0.000000	0	465	0
227	2	1	1	0.000000	763.000000	725.000000	0.000000	0.000000	0	364	0
228	2	1	3	0.000000	726.000000	683.500000	0.000000	0.000000	0	360	0
229	4	2	2	0.000000	606.000000	567.000000	0.000000	0.000000	0	287	0
230	2	2	1	0.000000	563.000000	525.000000	0.000000	0.000000	0	262	0
231	4	3	1	0.000000	490.000000	448.000000	0.000000	0.000000	0	240	0
232	1	1	2	0.000000	460.000000	421.000000	0.000000	0.000000	0	204	0
233	2	3	2	0.000000	450.000000	424.000000	0.000000	0.000000	0	216	0
234	1	4	1	0.000000	429.000000	406.000000	0.000000	0.000000	0	199	0
235	3	2	1	0.000000	401.333333	381.000000	0.000000	0.000000	0	196	0
236	7	2	1	0.000000	361.714286	353.571429	0.000000	0.000000	0	209	0
237	3	1	1	0.000000	315.333333	310.333333	0.000000	0.000000	0	153	0
238	4	2	2	0.000000	344.750000	342.250000	0.000000	0.000000	0	174	0
239	1	2	1	0.000000	358.000000	356.000000	0.000000	0.000000	0	169	0
240	2	2	1	0.000000	337.500000	336.000000	0.000000	0.000000	0	171	0
241	1	2	1	0.000000	313.000000	312.000000	0.000000	0.000000	0	150	0
242	1	1	1	0.000000	249.000000	249.000000	0.000000	0.000000	0	120	0
243	1	2	2	0.000000	263.000000	263.000000	0.000000	0.000000	0	127	0
244	2	2	2	0.000000	233.500000	233.500000	0.000000	0.000000	0	115	0
245	2	1	1	0.000000	218.000000	218.000000	0.000000	0.000000	0	110	0
246	1	2	1	0.000000	921.000000	885.000000	0.000000	0.000000	0	457	0
247	3	1	1	0.000000	892.333333	853.333333	0.000000	0.000000	0	460	0
248	10	1	2	0.000000	1102.500000	1057.000000	0.000000	0.000000	0	629	0
249	6	1	1	0.000000	1140.333333	732.000000	0.000000	0.000000	0	622	0
250	1	5	1	0.000000	2553.000000	2470.000000	0.000000	0.000000	0	1262	0
251	1	5	2	0.000000	2502.000000	2418.000000	0.000000	0.000000	0	1218	0
252	1	2	1	0.000000	2459.000000	2373.000000	0.000000	0.000000	0	1193	0
253	1	2	2	0.000000	2594.000000	2514.000000	0.000000	0.000000	0	1263	0
254	1	3	1	0.000000	2616.000000	2539.000000	0.000000	0.000000	0	1266	0
255	1	2	1	0.000000	2661.000000	2591.000000	0.000000	0.000000	0	1297	0
256	1	3	1	0.000000	2654.000000	2586.000000	0.000000	0.000000	0	1289	0
257	1	2	1	0.000000	2462.000000	2392.000000	0.000000	0.000000	0	1198	0
258	1	3	1	0.000000	2501.000000	2446.000000	0.000000	0.000000	0	1223	0
259	1	3	1	0.000000	2381.000000	2328.000000	0.000000	0.000000	0	1167	0
260	1	3	1	0.000000	2448.000000	2409.000000	0.000000	0.000000	0	1203	0
261	1	3	1	0.000000	2532.000000	2494.000000	0.000000	0.000000	0	1245	0
262	1	3	2	0.000000	2540.000000	2500.000000	0.000000	0.000000	0	1248	0
263	1	4	2	0.000000	2531.000000	2492.000000	0.000000	0.000000	0	1241	0
264	1	5	1	0.000000	2693.000000	2655.000000	0.000000	0.000000	0	1329	0
265	1	4	1	0.000000	2758.000000	2724.000000	0.000000	0.000000	0	1356	0
266	1	2	1	0.000000	2911.000000	2880.000000	0.000000	0.000000	0	1434	0
267	1	5	1	0.000000	2920.000000	2892.000000	0.000000	0.000000	0	1437	0
268	1	2	1	0.000000	3091.000000	3062.000000	0.000000	0.000000	0	1519	0
269	1	2	2	0.000000	3120.000000	3091.000000	0.000000	0.000000	0	1533	0
270	1	4	1	0.000000	3101.000000	3078.000000	0.000000	0.000000	0	1527	0
271	1	1	1	0.000000	3091.000000	3067.000000	0.000000	0.000000	0	1523	0
272	1	2	2	0.000000	3109.000000	3080.000000	0.000000	0.000000	0	1529	0
273	1	2	1	0.000000	3175.000000	3159.000000	0.000000	0.000000	0	1564	0
274	1	3	2	0.000000	3177.000000	3156.000000	0.000000	0.000000	0	1563	0
275	1	2	2	0.000000	3198.000000	3181.000000	0.000000	0.000000	0	1571	0
276	1	3	1	0.000000	3200.000000	3200.000000	0.000000	0.000000	0	1583	0
277	1	3	2	0.000000	2929.000000	2929.000000	0.000000	0.000000	0	1446	0
278	1	2	3	0.000000	2909.000000	2909.000000	0.000000	0.000000	0	1434	0
279	6	3	2	0.000000	1526.666667	1438.833333	0.000000	0.000000	0	818	0
280	2	2	2	0.000000	1725.000000	1635.000000	0.000000	0.000000	0	869	0
281	2	2	3	0.000000	1659.000000	1569.000000	0.000000	0.000000	0	841	0
282	1	1	1	0.000000	1642.000000	1557.000000	0.000000	0.000000	0	827	0
283	2	1	2	0.000000	1640.500000	1555.000000	0.000000	0.000000	0	833	0
284	5	1	2	0.000000	1615.200000	1533.800000	0.000000	0.000000	0	1004	0
285	2	1	1	0.000000	1814.000000	1730.000000	0.000000	0.000000	0	929	0
286	2	2	2	0.000000	1030.000000	985.000000	0.000000	0.000000	0	583	0
287	2	2	1	0.000000	969.000000	925.000000	0.000000	0.000000	0	500	0
288	11	1	1	0.000000	955.636364	917.181818	0.000000	0.000000	0	587	0
289	2	1	3	0.000000	1416.000000	1325.500000	0.000000	0.000000	0	665	0
290	1	1	2	0.000000	1458.000000	1368.000000	0.000000	0.000000	0	682	0
291	2	2	2	0.000000	1689.500000	1594.000000	0.000000	0.000000	0	800	0
292	1	2	1	0.000000	1750.000000	1655.000000	0.000000	0.000000	0	829	0
293	2	2	1	0.000000	1792.500000	1691.000000	0.000000	0.000000	0	854	0
294	1	1	1	0.000000	1778.000000	1677.000000	0.000000	0.000000	0	834	0
295	2	1	3	0.000000	1703.500000	1596.000000	0.000000	0.000000	0	801	0
296	1	1	3	0.000000	2028.000000	1921.000000	0.000000	0.000000	0	951	0
297	2	2	2	0.000000	2092.000000	1988.500000	0.000000	0.000000	0	1006	0
298	1	2	1	0.000000	2191.000000	2088.000000	0.000000	0.000000	0	1037	0
299	1	1	1	0.000000	2162.000000	2056.000000	0.000000	0.000000	0	1006	0
300	3	2	2	0.000000	1842.000000	1818.000000	0.000000	0.000000	0	917	0
301	1	3	2	0.000000	1831.000000	1815.000000	0.000000	0.000000	0	897	0
302	1	1	1	0.000000	1812.000000	1803.000000	0.000000	0.000000	0	894	0
303	2	1	2	0.000000	2217.000000	2208.000000	0.000000	0.000000	0	1298	0
304	2	1	2	0.000000	2734.500000	2733.500000	0.000000	0.000000	0	1437	0
305	1	1	2	0.000000	2463.000000	2463.000000	0.000000	0.000000	0	1222	0
306	2	1	2	0.000000	2546.000000	2538.000000	0.000000	0.000000	0	1300	0
307	1	1	4	0.000000	2569.000000	2560.000000	0.000000	0.000000	0	1280	0
308	1	1	2	0.000000	2571.000000	2560.000000	0.000000	0.000000	0	1280	0
309	2	1	5	0.000000	2481.000000	2466.500000	0.000000	0.000000	0	1254	0
310	5	4	1	0.000000	1777.000000	1732.800000	0.000000	0.000000	0	904	0
311	2	3	2	0.000000	2925.000000	2839.500000	0.000000	0.000000	0	1486	0
312	1	5	1	0.000000	3000.000000	2914.000000	0.000000	0.000000	0	1482	0
313	1	2	1	0.000000	3021.000000	2936.000000	0.000000	0.000000	0	1495	0
314	1	3	1	0.000000	3073.000000	2989.000000	0.000000	0.000000	0	1515	0
315	1	4	1	0.000000	3018.000000	2937.000000	0.000000	0.000000	0	1487	0
316	1	7	1	0.000000	3017.000000	2937.000000	0.000000	0.000000	0	1493	0
317	1	2	1	0.000000	3013.000000	2927.000000	0.000000	0.000000	0	1482	0
318	1	3	1	0.000000	3051.000000	2961.000000	0.000000	0.000000	0	1497	0
319	1	6	1	0.000000	3797.000000	3703.000000	0.000000	0.000000	0	1875	0
320	1	5	1	0.000000	3769.000000	3657.000000	0.000000	0.000000	0	1857	0
321	1	4	1	0.000000	3784.000000	3673.000000	0.000000	0.000000	0	1846	0
322	1	3	5	0.000000	7176.000000	6824.000000	0.000000	0.000000	0	3628	0
323	1	2	10	0.000000	7251.000000	6896.000000	0.000000	0.000000	0	3665	0
324	1	1	2	0.000000	1172.000000	1102.000000	0.000000	0.000000	0	558	0
325	4	1	2	0.000000	1174.250000	1119.750000	0.000000	0.000000	0	569	0
326	1	1	2	0.000000	1207.000000	1158.000000	0.000000	0.000000	0	574	0
327	5	2	2	0.000000	1152.400000	1089.000000	0.000000	0.000000	0	605	0
328	9	2	1	0.000000	1170.777778	1102.333333	0.000000	0.000000	0	723	0
329	1	2	1	0.000000	1370.000000	1285.000000	0.000000	0.000000	0	673	0
330	1	2	1	0.000000	1378.000000	1299.000000	0.000000	0.000000	0	680	0
331	1	2	1	0.000000	1367.000000	1289.000000	0.000000	0.000000	0	679	0
332	1	2	1	0.000000	1356.000000	1268.000000	0.000000	0.000000	0	669	0
333	6	2	1	0.000000	1366.666667	1061.833333	0.000000	0.000000	0	738	0
334	4	3	1	0.000000	1336.750000	1238.750000	0.000000	0.000000	0	665	0
335	1	1	1	0.000000	1293.000000	1196.000000	0.000000	0.000000	0	634	0
336	2	1	1	0.000000	1411.500000	1319.000000	0.000000	0.000000	0	699	0
337	1	1	4	0.000000	1420.000000	1324.000000	0.000000	0.000000	0	696	0
338	2	2	2	0.000000	1458.500000	1355.000000	0.000000	0.000000	0	731	0
339	2	2	1	0.000000	2199.500000	2098.000000	0.000000	0.000000	0	1120	0
